"Crash.Date","Crash.Day.Of.Week","Crash.Time","Driver.DOB","Driver.Sex","County.Name","Municipality.Name","Total.Killed","Total.Injured","Total.Vehicles.Involve","Alcohol.Involved","Alcohol.Test.Given","Alcohol.Test.Results","Cell.Phone.In.Use.Flag","Crash.Location","Cross.Street.Name","Latitude","Longitude","Year","Driver.Age","Crash.Hour","Crash.Weekday","Crash.Weekend"
"07/03/2008","TH","19:13","12/29/1969","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","CR 571",40.33177,-74.63757,2008,38,19,TRUE,FALSE
"07/04/2008","F","00:02","05/02/1990","M","MERCER","WEST WINDSOR TWP",0,2,2,"Y","Y","0.12","N","US 1","CR 571",40.33177,-74.63757,2008,18,0,FALSE,FALSE
"07/04/2008","F","00:02","03/03/1962","M","MERCER","WEST WINDSOR TWP",0,2,2,"Y","N",NA,"N","US 1","CR 571",40.33177,-74.63757,2008,46,0,FALSE,FALSE
"12/11/2008","TH","16:03","10/22/1953","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30304,-74.60991,2008,55,16,TRUE,FALSE
"12/11/2008","TH","16:03","08/21/1990","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30304,-74.60991,2008,18,16,TRUE,FALSE
"12/11/2008","TH","16:28","07/24/1957","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30341,-74.6105,2008,51,16,TRUE,FALSE
"12/11/2008","TH","16:28","09/24/1967","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30341,-74.6105,2008,41,16,TRUE,FALSE
"05/01/2008","TH","21:59","12/17/1979","M","MERCER","WEST WINDSOR TWP",0,1,1,"Y","Y",NA,"N","US 1","CARNEIGE CENTER BLVD",40.31826,-74.65391,2008,28,21,TRUE,FALSE
"05/07/2008","W","18:11","07/28/1945","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","HARRISON RD (CR 629)",40.33773,-74.63038,2008,62,18,FALSE,FALSE
"05/07/2008","W","18:11","06/23/1964","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","HARRISON RD (CR 629)",40.33773,-74.63038,2008,43,18,FALSE,FALSE
"05/18/2008","S","00:41","08/19/1988","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","",40.29805,-74.67832,2008,19,0,FALSE,FALSE
"05/18/2008","S","02:50","08/25/1983","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29963,-74.6807,2008,24,2,FALSE,FALSE
"05/18/2008","S","02:50","04/03/1988","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29963,-74.6807,2008,20,2,FALSE,FALSE
"05/21/2008","W","17:55","01/16/1960","M","MERCER","WEST WINDSOR TWP",0,1,3,"N","N",NA,"N","US 1","NASSAU PARK BLVD.",40.30231,-74.67317,2008,48,17,FALSE,FALSE
"05/21/2008","W","17:55","11/04/1970","M","MERCER","WEST WINDSOR TWP",0,1,3,"N","N",NA,"N","US 1","NASSAU PARK BLVD.",40.30231,-74.67317,2008,37,17,FALSE,FALSE
"05/21/2008","W","17:55","11/09/1964","F","MERCER","WEST WINDSOR TWP",0,1,3,"N","N",NA,"N","US 1","NASSAU PARK BLVD.",40.30231,-74.67317,2008,43,17,FALSE,FALSE
"06/09/2008","M","20:29","01/31/1955","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CARNEGIE CENTER BOULEVARD",40.31847,-74.65365,2008,53,20,FALSE,FALSE
"06/09/2008","M","20:29","03/28/1971","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CARNEGIE CENTER BOULEVARD",40.31847,-74.65365,2008,37,20,FALSE,FALSE
"01/23/2008","W","11:09","09/21/1959","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","VARSITY AVE",40.32977,-74.64004,2008,48,11,FALSE,FALSE
"01/23/2008","W","11:09","02/06/1969","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","VARSITY AVE",40.32977,-74.64004,2008,38,11,FALSE,FALSE
"09/15/2008","M","18:09","05/29/1971","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31221,-74.66121,2008,37,18,FALSE,FALSE
"09/15/2008","M","18:09","03/20/1960","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31221,-74.66121,2008,48,18,FALSE,FALSE
"09/29/2008","M","21:06","12/16/1944","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL",40.33294,-74.63616,2008,63,21,FALSE,FALSE
"09/29/2008","M","21:06","07/05/1982","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL",40.33294,-74.63616,2008,26,21,FALSE,FALSE
"11/20/2008","TH","19:19","03/18/1974","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","MERCER COUNTY COMMUNITY COLLEGE",40.25106,-74.65216,2008,34,19,TRUE,FALSE
"11/20/2008","TH","19:19","07/17/1989","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","MERCER COUNTY COMMUNITY COLLEGE",40.25106,-74.65216,2008,19,19,TRUE,FALSE
"01/31/2008","TH","08:13","12/16/1983","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32167,-74.6375,2008,24,8,TRUE,FALSE
"01/31/2008","TH","08:13","06/12/1970","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32167,-74.6375,2008,37,8,TRUE,FALSE
"01/31/2008","TH","09:28","09/24/1965","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 571","ROUTE #1",40.32941,-74.63537,2008,42,9,TRUE,FALSE
"01/31/2008","TH","09:28","11/17/1988","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 571","ROUTE #1",40.32941,-74.63537,2008,19,9,TRUE,FALSE
"01/31/2008","TH","09:28","02/23/1958","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 571","ROUTE #1",40.32941,-74.63537,2008,49,9,TRUE,FALSE
"11/25/2008","TU","18:14","11/29/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","CR 615",40.31739,-74.62007,2008,37,18,TRUE,FALSE
"11/25/2008","TU","18:14","09/27/1978","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","CR 615",40.31739,-74.62007,2008,30,18,TRUE,FALSE
"12/04/2008","TH","18:04","04/11/1938","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30341,-74.6105,2008,70,18,TRUE,FALSE
"12/04/2008","TH","18:04","10/30/1991","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ROUTE 526 / S. MILL RD",40.30341,-74.6105,2008,17,18,TRUE,FALSE
"12/12/2008","F","18:33","09/24/1991","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 535","DORCHESTER DR",40.28046,-74.57201,2008,17,18,FALSE,FALSE
"12/22/2008","M","23:24","01/07/1970","F","MERCER","WEST WINDSOR TWP",0,1,1,"Y","Y",NA,"N","ROUTE 535","CR 602",40.25354,-74.63502,2008,38,23,FALSE,FALSE
"02/08/2008","F","08:40","10/11/1953","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","LAWRENCE STATION ROAD",40.28101,-74.67171,2008,54,8,FALSE,FALSE
"02/08/2008","F","08:40","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","LAWRENCE STATION ROAD",40.28101,-74.67171,2008,NA,8,FALSE,FALSE
"01/05/2008","SA","14:08","03/07/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","CARNEGIE WAY",40.32528,-74.64155,2008,33,14,FALSE,TRUE
"01/05/2008","SA","14:08","08/13/1956","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","CARNEGIE WAY",40.32528,-74.64155,2008,51,14,FALSE,TRUE
"02/13/2008","W","07:52","04/01/1983","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","ROBBINSVILLE ROAD (C.R.#526)",40.25746,-74.61978,2008,24,7,FALSE,FALSE
"02/13/2008","W","07:52","10/20/1990","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","ROBBINSVILLE ROAD (C.R.#526)",40.25746,-74.61978,2008,17,7,FALSE,FALSE
"01/06/2008","S","09:59","03/21/1959","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","",40.29804,-74.67833,2008,48,9,FALSE,FALSE
"02/22/2008","F","05:41","          ","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31017,-74.66367,2008,NA,5,FALSE,FALSE
"02/22/2008","F","05:41","08/11/1944","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31017,-74.66367,2008,63,5,FALSE,FALSE
"03/04/2008","TU","08:36","08/22/1954","F","MERCER","WEST WINDSOR TWP",0,2,2,"N","N",NA,"N","ROUTE 533","CLARKSVILLE ROAD",40.28881,-74.67589,2008,53,8,TRUE,FALSE
"03/04/2008","TU","08:36","11/29/1977","M","MERCER","WEST WINDSOR TWP",0,2,2,"N","N",NA,"N","ROUTE 533","CLARKSVILLE ROAD",40.28881,-74.67589,2008,30,8,TRUE,FALSE
"01/10/2008","TH","13:37","01/02/1942","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","US ROUTE #1-SOUTHBOUND",40.33024,-74.63646,2008,66,13,TRUE,FALSE
"01/10/2008","TH","13:37","05/28/1977","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","US ROUTE #1-SOUTHBOUND",40.33024,-74.63646,2008,30,13,TRUE,FALSE
"05/06/2008","TU","01:22","05/05/1976","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","MERCER COUNTY 641","SOUTH MAIN ST.",40.25084,-74.59614,2008,32,1,TRUE,FALSE
"03/31/2008","M","13:58","08/26/1988","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","",40.30231,-74.67317,2008,19,13,FALSE,FALSE
"01/11/2008","F","09:06","07/15/1983","F","MERCER","WEST WINDSOR TWP",0,2,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2008,24,9,FALSE,FALSE
"01/11/2008","F","09:06","09/08/1949","M","MERCER","WEST WINDSOR TWP",0,2,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2008,58,9,FALSE,FALSE
"01/11/2008","F","12:24","02/01/1957","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","CARNEGIE CENTER BLOUEVARD",40.31836,-74.65378,2008,50,12,FALSE,FALSE
"01/11/2008","F","12:24","          "," ","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","CARNEGIE CENTER BLOUEVARD",40.31836,-74.65378,2008,NA,12,FALSE,FALSE
"01/11/2008","F","16:55","01/28/1961","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","NJ 64","WALLACE ROAD",40.31767,-74.62004,2008,46,16,FALSE,FALSE
"01/11/2008","F","16:55","04/16/1959","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","NJ 64","WALLACE ROAD",40.31767,-74.62004,2008,48,16,FALSE,FALSE
"01/11/2008","F","16:55","06/12/1952","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","NJ 64","WALLACE ROAD",40.31767,-74.62004,2008,55,16,FALSE,FALSE
"04/28/2008","M","10:04","06/13/1983","F","MERCER","WEST WINDSOR TWP",0,1,1,"N","N",NA,"N","MERCER COUNTY 629","EDEN WAY",40.34217,-74.63726,2008,24,10,FALSE,FALSE
"04/29/2008","TU","16:04","          ","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","",40.29805,-74.67832,2008,NA,16,TRUE,FALSE
"04/29/2008","TU","15:17","08/14/1946","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","NJ 64","WALLACE ROAD",40.31753,-74.62003,2008,61,15,TRUE,FALSE
"04/29/2008","TU","15:17","09/09/1948","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","NJ 64","WALLACE ROAD",40.31753,-74.62003,2008,59,15,TRUE,FALSE
"01/15/2008","TU","07:43","04/19/1977","F","MERCER","WEST WINDSOR TWP",0,1,1,"N","N",NA,"N","ROUTE 571","MCGETRICK LANE",40.28902,-74.5707,2008,30,7,TRUE,FALSE
"06/04/2008","W","09:28","10/04/1931","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.30177,-74.67382,2008,76,9,FALSE,FALSE
"06/04/2008","W","09:28","04/04/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.30177,-74.67382,2008,46,9,FALSE,FALSE
"06/23/2008","M","15:23","09/16/1990","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","VILLAGE RD W.","PENN-LYLE ROAD",40.28088,-74.65742,2008,17,15,FALSE,FALSE
"07/30/2008","W","08:29","06/28/1945","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","CR 535",40.25851,-74.61594,2008,63,8,FALSE,FALSE
"07/30/2008","W","08:29","06/23/1989","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","CR 535",40.25851,-74.61594,2008,19,8,FALSE,FALSE
"01/23/2008","W","08:49","04/18/1966","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","HEATHER DRIVE",40.2997,-74.64053,2008,41,8,FALSE,FALSE
"01/23/2008","W","08:49","11/01/1975","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","HEATHER DRIVE",40.2997,-74.64053,2008,32,8,FALSE,FALSE
"01/24/2008","TH","13:10","10/14/1957","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","VAUGHN DRIVE",40.31497,-74.62307,2008,50,13,TRUE,FALSE
"01/24/2008","TH","13:10","07/13/1937","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","VAUGHN DRIVE",40.31497,-74.62307,2008,70,13,TRUE,FALSE
"11/15/2008","SA","18:06","11/24/1966","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 526","LINE RD",40.25402,-74.62035,2008,42,18,FALSE,TRUE
"01/29/2008","TU","11:19","12/12/1963","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL",40.33614,-74.63232,2008,44,11,TRUE,FALSE
"01/29/2008","TU","11:19","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL",40.33614,-74.63232,2008,NA,11,TRUE,FALSE
"02/01/2008","F","16:10","03/03/1988","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","",40.32742,-74.64287,2008,19,16,FALSE,FALSE
"02/02/2008","SA","12:54","04/23/1970","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","OLD TRENTON ROAD",40.25863,-74.61599,2008,37,12,FALSE,TRUE
"02/02/2008","SA","12:54","06/28/1966","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","OLD TRENTON ROAD",40.25863,-74.61599,2008,41,12,FALSE,TRUE
"02/03/2008","S","14:13","12/28/1959","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2008,48,14,FALSE,FALSE
"02/03/2008","S","14:13","05/25/1962","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2008,45,14,FALSE,FALSE
"02/06/2008","W","10:27","01/01/1968","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33176,-74.63757,2008,40,10,FALSE,FALSE
"02/06/2008","W","10:27","04/14/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33176,-74.63757,2008,33,10,FALSE,FALSE
"02/12/2008","TU","08:23","12/11/1941","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","QUAKERBRIDGE ROAD (CR. 533)",40.3055,-74.66933,2008,66,8,TRUE,FALSE
"02/12/2008","TU","08:23","03/12/1954","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","QUAKERBRIDGE ROAD (CR. 533)",40.3055,-74.66933,2008,53,8,TRUE,FALSE
"02/12/2008","TU","13:17","06/12/1970","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 533","LAWRENCE STATION ROAD",40.28208,-74.6723,2008,37,13,TRUE,FALSE
"02/12/2008","TU","13:17","07/02/1979","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 533","LAWRENCE STATION ROAD",40.28208,-74.6723,2008,28,13,TRUE,FALSE
"02/12/2008","TU","13:17","11/10/1974","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 533","LAWRENCE STATION ROAD",40.28208,-74.6723,2008,33,13,TRUE,FALSE
"02/17/2008","S","12:54","09/25/1966","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31208,-74.61933,2008,41,12,FALSE,FALSE
"02/17/2008","S","12:54","07/31/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31208,-74.61933,2008,33,12,FALSE,FALSE
"02/20/2008","W","08:34","10/10/1959","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2008,48,8,FALSE,FALSE
"02/20/2008","W","08:34","04/02/1961","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2008,46,8,FALSE,FALSE
"02/20/2008","W","12:54","06/09/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32742,-74.64287,2008,36,12,FALSE,FALSE
"02/20/2008","W","12:54","01/04/1971","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32742,-74.64287,2008,37,12,FALSE,FALSE
"02/25/2008","M","09:36","08/11/1979","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","AVALON RUN",40.28442,-74.67355,2008,28,9,FALSE,FALSE
"02/25/2008","M","09:36","09/26/1950","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","AVALON RUN",40.28442,-74.67355,2008,57,9,FALSE,FALSE
"02/26/2008","TU","11:34","10/30/1989","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","BENTLEY DRIVE",40.29712,-74.60003,2008,18,11,TRUE,FALSE
"02/26/2008","TU","11:34","11/21/1936","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","BENTLEY DRIVE",40.29712,-74.60003,2008,71,11,TRUE,FALSE
"03/02/2008","S","12:42","03/10/1984","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR.571)",40.33177,-74.63757,2008,23,12,FALSE,FALSE
"03/02/2008","S","12:42","04/12/1970","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR.571)",40.33177,-74.63757,2008,37,12,FALSE,FALSE
"03/05/2008","W","11:02","10/02/1982","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","U.S. ROUTE 1",40.33144,-74.63768,2008,25,11,FALSE,FALSE
"03/05/2008","W","11:02","07/16/1984","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","U.S. ROUTE 1",40.33144,-74.63768,2008,23,11,FALSE,FALSE
"03/06/2008","TH","08:53","07/13/1963","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","MERCER COUNTY 638","HAWK DRIVE",40.30535,-74.627,2008,44,8,TRUE,FALSE
"03/06/2008","TH","08:53","08/31/1971","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","MERCER COUNTY 638","HAWK DRIVE",40.30535,-74.627,2008,36,8,TRUE,FALSE
"03/06/2008","TH","16:23","09/26/1956","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33315,-74.6359,2008,51,16,TRUE,FALSE
"03/06/2008","TH","16:23","06/03/1946","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33315,-74.6359,2008,61,16,TRUE,FALSE
"03/10/2008","M","10:49","09/05/1966","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD",40.33177,-74.63757,2008,41,10,FALSE,FALSE
"03/10/2008","M","10:49","05/01/1974","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD",40.33177,-74.63757,2008,33,10,FALSE,FALSE
"03/11/2008","TU","08:33","10/21/1988","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31145,-74.66212,2008,19,8,TRUE,FALSE
"03/11/2008","TU","08:33","12/13/1936","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31145,-74.66212,2008,71,8,TRUE,FALSE
"03/11/2008","TU","14:01","03/10/1973","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,35,14,TRUE,FALSE
"03/11/2008","TU","14:01","02/04/1969","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,39,14,TRUE,FALSE
"03/13/2008","TH","07:49","07/01/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","PENN LYLE ROAD",40.30708,-74.62122,2008,44,7,TRUE,FALSE
"03/13/2008","TH","07:49","01/27/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","PENN LYLE ROAD",40.30708,-74.62122,2008,45,7,TRUE,FALSE
"03/14/2008","F","14:22","06/29/1968","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,39,14,FALSE,FALSE
"03/14/2008","F","14:22","08/18/1979","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,28,14,FALSE,FALSE
"03/16/2008","S","10:37","12/14/1968","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","NASSAU PARK BLVD.",40.30181,-74.68284,2008,39,10,FALSE,FALSE
"03/16/2008","S","10:37","01/15/1937","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","NASSAU PARK BLVD.",40.30181,-74.68284,2008,71,10,FALSE,FALSE
"03/19/2008","W","10:36","12/21/1970","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ALEXANDER RD","GLENVIEW DRIVE",40.33043,-74.64875,2008,37,10,FALSE,FALSE
"04/03/2008","TH","14:59","08/30/1974","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,33,14,TRUE,FALSE
"04/03/2008","TH","14:59","10/31/1982","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","WASHINGTON ROAD (CR. 571)",40.33177,-74.63757,2008,25,14,TRUE,FALSE
"04/07/2008","M","08:04","07/28/1983","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","SOUTHFIELD ROAD",40.29086,-74.58285,2008,24,8,FALSE,FALSE
"04/07/2008","M","08:04","10/02/1958","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","SOUTHFIELD ROAD",40.29086,-74.58285,2008,49,8,FALSE,FALSE
"04/08/2008","TU","15:05","11/04/1967","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 526","ROBBINSVILLE ROAD (CR. 526)",40.25746,-74.61978,2008,40,15,TRUE,FALSE
"04/08/2008","TU","15:05","12/05/1952","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 526","ROBBINSVILLE ROAD (CR. 526)",40.25746,-74.61978,2008,55,15,TRUE,FALSE
"04/08/2008","TU","15:05","02/08/1989","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","ROUTE 526","ROBBINSVILLE ROAD (CR. 526)",40.25746,-74.61978,2008,19,15,TRUE,FALSE
"04/11/2008","F","08:11","02/16/1966","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","WINDSOR DRIVE",40.30598,-74.61427,2008,42,8,FALSE,FALSE
"04/11/2008","F","08:11","05/24/1963","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","WINDSOR DRIVE",40.30598,-74.61427,2008,44,8,FALSE,FALSE
"04/11/2008","F","08:28","09/28/1951","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ALEXANDER RD","CR 571",40.317,-74.62144,2008,56,8,FALSE,FALSE
"04/11/2008","F","08:28","09/15/1959","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ALEXANDER RD","CR 571",40.317,-74.62144,2008,48,8,FALSE,FALSE
